~id,~label,~from,~to,~fromLabels,~toLabels,dist:int
"41937","route","1303","53","airport","airport",413
"41953","route","1310","53","airport","airport",88
"41969","route","1311","541","airport","airport",446
"41985","route","1313","1658","airport","airport",118
"42001","route","1316","346","airport","airport",274
"42017","route","1321","69","airport","airport",314
"42033","route","1323","722","airport","airport",1519
"42049","route","1327","120","airport","airport",278
"42065","route","1330","101","airport","airport",1043
"42081","route","1332","1203","airport","airport",272
"42096","route","1336","1343","airport","airport",257
"42112","route","1343","69","airport","airport",1035
"42128","route","1351","62","airport","airport",615
"42144","route","1355","491","airport","airport",2135
"42160","route","1356","347","airport","airport",1001
"42176","route","1356","661","airport","airport",586
"42192","route","1357","98","airport","airport",210
"42208","route","1359","1935","airport","airport",27
"42224","route","1364","452","airport","airport",96
"42240","route","1367","790","airport","airport",955
"42256","route","1368","170","airport","airport",1241
"42272","route","1368","787","airport","airport",461
"42288","route","1369","87","airport","airport",302
"42304","route","1371","50","airport","airport",1213
"42320","route","1371","332","airport","airport",155
"42336","route","1372","79","airport","airport",1158
"42351","route","1374","73","airport","airport",302
"42367","route","1378","784","airport","airport",430
"42383","route","1381","198","airport","airport",1110
"42399","route","1383","175","airport","airport",689
"42415","route","1386","169","airport","airport",246
"42431","route","1387","198","airport","airport",612
"42447","route","1389","342","airport","airport",346
"42463","route","1390","177","airport","airport",819
"42479","route","1390","826","airport","airport",615
"42495","route","1391","860","airport","airport",1307
"42511","route","1393","80","airport","airport",1231
"42527","route","1395","161","airport","airport",1551
"42543","route","1395","2715","airport","airport",408
"42559","route","1398","92","airport","airport",761
"42575","route","1401","480","airport","airport",203
"42591","route","1403","455","airport","airport",383
"42606","route","1406","251","airport","airport",1624
"42622","route","1409","92","airport","airport",217
"42638","route","1415","92","airport","airport",150
"42654","route","1418","346","airport","airport",427
"42670","route","1419","485","airport","airport",1785
"42686","route","1421","94","airport","airport",592
"42702","route","1422","94","airport","airport",1150
"42718","route","1425","279","airport","airport",202
"42734","route","1428","94","airport","airport",666
"42750","route","1429","787","airport","airport",754
"42766","route","1432","80","airport","airport",230
"42782","route","1433","1782","airport","airport",145
"42798","route","1436","1865","airport","airport",444
"42814","route","1439","86","airport","airport",526
"42830","route","1445","85","airport","airport",306
"42846","route","1447","1865","airport","airport",342
"42861","route","1450","266","airport","airport",194
"42877","route","1452","85","airport","airport",408
"42893","route","1456","180","airport","airport",2009
"42909","route","1456","895","airport","airport",952
"42925","route","1457","109","airport","airport",5173
"42941","route","1461","65","airport","airport",274
"42957","route","1466","2918","airport","airport",144
"42973","route","1474","67","airport","airport",472
"42989","route","1476","714","airport","airport",675
"43005","route","1479","64","airport","airport",851
"43021","route","1481","1033","airport","airport",483
"43037","route","1482","1533","airport","airport",302
"43053","route","1483","903","airport","airport",354
"43069","route","1485","64","airport","airport",327
"43085","route","1486","714","airport","airport",607
"43101","route","1486","1503","airport","airport",350
"43116","route","1487","671","airport","airport",715
"43132","route","1488","1033","airport","airport",406
"43148","route","1492","67","airport","airport",680
"43164","route","1492","1044","airport","airport",1077
"43180","route","1493","1500","airport","airport",931
"43196","route","1495","665","airport","airport",493
"43212","route","1496","250","airport","airport",241
"43228","route","1496","714","airport","airport",1369
"43244","route","1496","1830","airport","airport",219
"43260","route","1497","678","airport","airport",519
"43276","route","1497","2940","airport","airport",168
"43292","route","1499","67","airport","airport",985
"43308","route","1500","677","airport","airport",482
"43324","route","1502","64","airport","airport",717
"43340","route","1503","64","airport","airport",576
"43356","route","1503","927","airport","airport",711
"43371","route","1504","67","airport","airport",426
"43387","route","1505","671","airport","airport",803
"43403","route","1506","677","airport","airport",506
"43419","route","1510","64","airport","airport",656
"43435","route","1511","703","airport","airport",774
"43451","route","1512","713","airport","airport",531
"43467","route","1514","250","airport","airport",475
"43483","route","1516","671","airport","airport",377
"43499","route","1518","67","airport","airport",333
"43515","route","1519","122","airport","airport",651
"43531","route","1519","696","airport","airport",2014
"43547","route","1519","1497","airport","airport",717
"43563","route","1520","671","airport","airport",492
"43579","route","1521","668","airport","airport",650
"43595","route","1522","713","airport","airport",208
"43611","route","1524","250","airport","airport",564
"43626","route","1524","782","airport","airport",229
"43642","route","1525","61","airport","airport",858
"43658","route","1526","673","airport","airport",1102
"43674","route","1527","1533","airport","airport",759
"43690","route","1530","669","airport","airport",477
"43706","route","1533","250","airport","airport",1146
"43722","route","1533","1486","airport","airport",251
"43738","route","1533","2072","airport","airport",629
"43754","route","1534","1545","airport","airport",188
"43770","route","1539","136","airport","airport",295
"43786","route","1545","1456","airport","airport",709
"43802","route","1554","180","airport","airport",796
"43818","route","1557","417","airport","airport",3146
"43834","route","1558","1563","airport","airport",1284
"43850","route","1558","2466","airport","airport",576
"43866","route","1558","3390","airport","airport",492
"43881","route","1559","1565","airport","airport",781
"43897","route","1560","2478","airport","airport",424
"43913","route","1563","1564","airport","airport",352
"43929","route","1566","589","airport","airport",158
"43945","route","1568","2516","airport","airport",264
"43961","route","1571","132","airport","airport",826
"43977","route","1571","2615","airport","airport",263
"43993","route","1573","1581","airport","airport",334
"44009","route","1574","585","airport","airport",1154
"44025","route","1575","1571","airport","airport",462
"44041","route","1577","1568","airport","airport",99
"44057","route","1581","9","airport","airport",4044
"44073","route","1581","1571","airport","airport",774
"44089","route","1581","1590","airport","airport",253
"44105","route","1581","2495","airport","airport",279
"44121","route","1583","1570","airport","airport",269
"44152","route","1586","1572","airport","airport",365
"44168","route","1586","2982","airport","airport",216
"44184","route","1590","584","airport","airport",576
"44200","route","1590","2516","airport","airport",173
"44216","route","1592","584","airport","airport",1099
"44232","route","1594","584","airport","airport",542
"44248","route","1594","1590","airport","airport",227
"44264","route","1596","584","airport","airport",822
"44280","route","1598","585","airport","airport",260
"44296","route","1601","135","airport","airport",423
"44312","route","1604","3331","airport","airport",528
"44328","route","1607","1612","airport","airport",322
"44344","route","1612","2524","airport","airport",70
"44360","route","1618","134","airport","airport",211
"44376","route","1627","1622","airport","airport",112
"44392","route","1633","1627","airport","airport",195
"44407","route","1640","1313","airport","airport",235
"44423","route","1647","1648","airport","airport",295
"44439","route","1652","1654","airport","airport",183
"44455","route","1657","1652","airport","airport",133
"44471","route","1662","76","airport","airport",1511
"44487","route","1666","328","airport","airport",692
"44503","route","1670","842","airport","airport",876
"44519","route","1675","115","airport","airport",327
"44535","route","1684","121","airport","airport",230
"44551","route","1692","126","airport","airport",213
"44567","route","1699","126","airport","airport",237
"44583","route","1707","1706","airport","airport",186
"44599","route","1710","814","airport","airport",245
"44615","route","1713","1714","airport","airport",227
"44631","route","1714","2005","airport","airport",471
"44647","route","1717","1712","airport","airport",268
"44662","route","1720","802","airport","airport",621
"44678","route","1724","126","airport","airport",881
"44694","route","1726","161","airport","airport",3325
"44710","route","1729","557","airport","airport",1671
"44726","route","1732","230","airport","airport",1053
"44742","route","1735","170","airport","airport",1123
"44758","route","1736","258","airport","airport",1171
"44774","route","1737","338","airport","airport",1313
"44790","route","1741","215","airport","airport",1364
"44806","route","1745","1760","airport","airport",389
"44822","route","1753","510","airport","airport",126
"44838","route","1760","198","airport","airport",1466
"44854","route","1764","1763","airport","airport",89
"44870","route","1767","1741","airport","airport",305
"44886","route","1777","1786","airport","airport",68
"44902","route","1783","1781","airport","airport",77
"44917","route","1791","442","airport","airport",275
"44933","route","1795","1807","airport","airport",156
"44949","route","1799","1810","airport","airport",184
"44965","route","1803","1800","airport","airport",82
"44981","route","1807","160","airport","airport",975
"44997","route","1811","217","airport","airport",870
"45013","route","1812","3173","airport","airport",434
"45029","route","1817","3254","airport","airport",34
"45045","route","1821","1815","airport","airport",42
"45061","route","1825","2070","airport","airport",190
"45077","route","1833","1437","airport","airport",112
"45093","route","1838","163","airport","airport",253
"45109","route","1845","266","airport","airport",454
"45125","route","1851","1435","airport","airport",225
"45141","route","1856","1447","airport","airport",93
"45157","route","1863","1447","airport","airport",351
"45172","route","1868","1834","airport","airport",89
"45188","route","1872","1293","airport","airport",730
"45204","route","1875","1848","airport","airport",127
"45220","route","1881","2991","airport","airport",58
"45236","route","1882","3250","airport","airport",197
"45252","route","1886","1888","airport","airport",152
"45268","route","1894","329","airport","airport",540
"45284","route","1900","2989","airport","airport",357
"45300","route","1910","224","airport","airport",348
"45316","route","1919","224","airport","airport",394
"45332","route","1928","110","airport","airport",1606
"45348","route","1934","1933","airport","airport",7
"45364","route","1943","177","airport","airport",121
"45380","route","1947","1946","airport","airport",38
"45396","route","1952","1954","airport","airport",28
"45412","route","1957","1401","airport","airport",92
"45427","route","1961","3076","airport","airport",37
"45443","route","1971","841","airport","airport",286
"45459","route","1978","1670","airport","airport",162
"45475","route","1983","1986","airport","airport",94
"45491","route","1988","843","airport","airport",359
"45507","route","1994","1996","airport","airport",331
"45523","route","2001","345","airport","airport",197
"45539","route","2010","3134","airport","airport",244
"45555","route","2018","228","airport","airport",153
"45571","route","2022","487","airport","airport",318
"45587","route","2033","145","airport","airport",207
"45603","route","2041","816","airport","airport",292
"45619","route","2044","249","airport","airport",983
"45635","route","2047","740","airport","airport",354
"45651","route","2053","3123","airport","airport",290
"45667","route","2062","1726","airport","airport",266
"45682","route","2071","1042","airport","airport",156
"45698","route","2073","1295","airport","airport",922
"45714","route","2081","292","airport","airport",189
"45730","route","2090","239","airport","airport",647
"45746","route","2097","549","airport","airport",1143
"45762","route","2107","18","airport","airport",222
"45778","route","2111","2164","airport","airport",177
"45794","route","2117","344","airport","airport",309
"45810","route","2121","483","airport","airport",912
"45826","route","2125","1763","airport","airport",151
"45842","route","2130","473","airport","airport",596
"45858","route","2133","1225","airport","airport",199
"45874","route","2137","206","airport","airport",1173
"45890","route","2138","2111","airport","airport",161
"45906","route","2143","524","airport","airport",1343
"45922","route","2150","807","airport","airport",352
"45937","route","2155","162","airport","airport",1190
"45953","route","2157","519","airport","airport",662
"45969","route","2163","161","airport","airport",591
"45985","route","2168","228","airport","airport",333
"46001","route","2173","3103","airport","airport",79
"46017","route","2181","243","airport","airport",96
"46033","route","2190","208","airport","airport",497
"46049","route","2200","208","airport","airport",336
"46065","route","2208","1533","airport","airport",1070
"46081","route","2217","334","airport","airport",255
"46097","route","2224","2235","airport","airport",40
"46113","route","2232","2233","airport","airport",107
"46129","route","2235","2225","airport","airport",153
"46145","route","2240","638","airport","airport",135
"46161","route","2248","973","airport","airport",78
"46177","route","2255","1458","airport","airport",32
"46192","route","2260","677","airport","airport",1410
"46208","route","2264","215","airport","airport",252
"46224","route","2269","1167","airport","airport",278
"46240","route","2278","2284","airport","airport",408
"46256","route","2284","1168","airport","airport",1034
"46272","route","2284","2285","airport","airport",496
"46288","route","2284","3156","airport","airport",345
"46304","route","2288","2284","airport","airport",68
"46320","route","2294","1178","airport","airport",371
"46336","route","2301","722","airport","airport",969
"46352","route","2308","722","airport","airport",775
"46368","route","2312","315","airport","airport",268
"46384","route","2319","144","airport","airport",1395
"46400","route","2325","1092","airport","airport",94
"46416","route","2332","159","airport","airport",267
"46432","route","2339","2371","airport","airport",18
"46447","route","2346","2381","airport","airport",40
"46463","route","2355","1102","airport","airport",35
"46479","route","2362","2367","airport","airport",103
"46495","route","2372","1094","airport","airport",19
"46511","route","2380","2322","airport","airport",39
"46527","route","2387","2346","airport","airport",39
"46543","route","2396","1093","airport","airport",179
"46559","route","2402","61","airport","airport",503
"46575","route","2407","761","airport","airport",65
"46591","route","2410","214","airport","airport",389
"46607","route","2418","779","airport","airport",196
"46623","route","2428","100","airport","airport",486
"46639","route","2433","701","airport","airport",268
"46655","route","2442","701","airport","airport",73
"46671","route","2447","701","airport","airport",144
"46687","route","2451","100","airport","airport",176
"46702","route","2459","1558","airport","airport",584
"46718","route","2467","3380","airport","airport",523
"46734","route","2471","2470","airport","airport",269
"46750","route","2477","2476","airport","airport",255
"46766","route","2485","1590","airport","airport",69
"46782","route","2491","2506","airport","airport",54
"46798","route","2500","585","airport","airport",1001
"46814","route","2506","2491","airport","airport",54
"46830","route","2513","589","airport","airport",288
"46846","route","2518","2505","airport","airport",184
"46862","route","2525","67","airport","airport",690
"46878","route","2536","563","airport","airport",116
"46894","route","2543","593","airport","airport",202
"46910","route","2552","2553","airport","airport",180
"46926","route","2559","360","airport","airport",110
"46942","route","2565","593","airport","airport",723
"46957","route","2571","2557","airport","airport",443
"46973","route","2577","595","airport","airport",416
"46989","route","2581","1568","airport","airport",185
"47005","route","2589","297","airport","airport",165
"47021","route","2595","601","airport","airport",166
"47037","route","2600","598","airport","airport",332
"47053","route","2605","2595","airport","airport",274
"47069","route","2616","3071","airport","airport",13
"47085","route","2623","1285","airport","airport",31
"47101","route","2628","320","airport","airport",276
"47117","route","2630","2714","airport","airport",1432
"47133","route","2632","676","airport","airport",336
"47149","route","2635","565","airport","airport",278
"47165","route","2638","335","airport","airport",1292
"47181","route","2639","318","airport","airport",905
"47197","route","2644","102","airport","airport",1101
"47212","route","2648","810","airport","airport",1222
"47228","route","2652","206","airport","airport",2090
"47244","route","2653","58","airport","airport",1376
"47260","route","2655","710","airport","airport",1909
"47276","route","2662","711","airport","airport",248
"47292","route","2667","1038","airport","airport",321
"47308","route","2670","2711","airport","airport",2027
"47324","route","2674","2679","airport","airport",961
"47340","route","2679","103","airport","airport",662
"47356","route","2680","2689","airport","airport",1083
"47372","route","2685","320","airport","airport",283
"47388","route","2685","2711","airport","airport",429
"47404","route","2689","1395","airport","airport",1413
"47420","route","2693","58","airport","airport",1289
"47436","route","2697","248","airport","airport",1162
"47452","route","2697","1200","airport","airport",424
"47467","route","2698","103","airport","airport",809
"47483","route","2701","2710","airport","airport",277
"47499","route","2704","318","airport","airport",1022
"47515","route","2707","346","airport","airport",861
"47531","route","2710","318","airport","airport",1472
"47547","route","2711","2715","airport","airport",473
"47563","route","2714","861","airport","airport",547
"47579","route","2715","2701","airport","airport",650
"47595","route","2717","346","airport","airport",2286
"47611","route","2718","2711","airport","airport",1460
"47627","route","2721","346","airport","airport",2218
"47643","route","2723","352","airport","airport",503
"47659","route","2727","2737","airport","airport",1364
"47675","route","2731","346","airport","airport",603
"47691","route","2735","2733","airport","airport",162
"47707","route","2737","352","airport","airport",1340
"47722","route","2737","2721","airport","airport",1466
"47738","route","2741","102","airport","airport",759
"47754","route","2746","121","airport","airport",276
"47770","route","2751","1330","airport","airport",155
"47786","route","2756","1331","airport","airport",135
"47802","route","2762","2958","airport","airport",169
"47818","route","2770","207","airport","airport",120
"47834","route","2781","121","airport","airport",94
"47850","route","2787","2791","airport","airport",82
"47866","route","2793","810","airport","airport",3086
"47882","route","2799","694","airport","airport",420
"47898","route","2807","67","airport","airport",2057
"47914","route","2807","568","airport","airport",2028
"47930","route","2807","1195","airport","airport",653
"47946","route","2807","2978","airport","airport",408
"47962","route","2810","285","airport","airport",707
"47977","route","2818","165","airport","airport",162
"47993","route","2822","122","airport","airport",2056
"48009","route","2826","165","airport","airport",133
"48025","route","2830","1524","airport","airport",1640
"48041","route","2836","673","airport","airport",558
"48057","route","2840","3191","airport","airport",134
"48073","route","2848","234","airport","airport",282
"48089","route","2852","738","airport","airport",595
"48105","route","2861","235","airport","airport",418
"48121","route","2864","235","airport","airport",569
"48137","route","2868","738","airport","airport",847
"48153","route","2873","235","airport","airport",1093
"48169","route","2878","716","airport","airport",78
"48185","route","2882","2905","airport","airport",575
"48201","route","2889","2888","airport","airport",110
"48217","route","2893","721","airport","airport",225
"48248","route","2899","235","airport","airport",276
"48264","route","2904","721","airport","airport",162
"48280","route","2905","731","airport","airport",648
"48296","route","2914","994","airport","airport",108
"48312","route","2922","3096","airport","airport",90
"48328","route","2931","3164","airport","airport",129
"48344","route","2937","67","airport","airport",636
"48360","route","2937","712","airport","airport",693
"48376","route","2937","1503","airport","airport",470
"48392","route","2942","250","airport","airport",663
"48408","route","2945","1503","airport","airport",421
"48424","route","2954","702","airport","airport",681
"48440","route","2958","695","airport","airport",250
"48456","route","2964","250","airport","airport",506
"48472","route","2967","673","airport","airport",461
"48488","route","2969","250","airport","airport",329
"48503","route","2973","250","airport","airport",592
"48519","route","2975","673","airport","airport",285
"48535","route","2977","337","airport","airport",277
"48551","route","2979","2260","airport","airport",393
"48567","route","2981","903","airport","airport",644
"48583","route","2989","3057","airport","airport",559
"48599","route","3004","1092","airport","airport",153
"48615","route","3016","1872","airport","airport",286
"48631","route","3020","673","airport","airport",741
"18656","route","145","548","airport","airport",865
"18672","route","145","844","airport","airport",2104
"18688","route","145","2031","airport","airport",219
"18704","route","146","35","airport","airport",5676
"18720","route","146","73","airport","airport",1914
"18736","route","146","108","airport","airport",1698
"18752","route","146","198","airport","airport",1947
"18768","route","146","342","airport","airport",1282
"18784","route","146","566","airport","airport",867
"18799","route","146","1217","airport","airport",1179
"18815","route","146","3264","airport","airport",1633
"18831","route","147","17","airport","airport",724
"18847","route","147","51","airport","airport",3897
"18863","route","147","291","airport","airport",405
"18879","route","148","14","airport","airport",269
"18895","route","149","7","airport","airport",2343
"18911","route","149","28","airport","airport",860
"18927","route","149","99","airport","airport",547
"18943","route","149","244","airport","airport",479
"18959","route","149","876","airport","airport",116
"18975","route","150","17","airport","airport",694
"18991","route","150","187","airport","airport",461
"19007","route","151","42","airport","airport",362
"19023","route","152","17","airport","airport",781
"19039","route","154","10","airport","airport",6557
"19054","route","154","118","airport","airport",2094
"19070","route","154","316","airport","airport",1579
"19086","route","154","1168","airport","airport",602
"19102","route","154","2045","airport","airport",1010
"19118","route","155","669","airport","airport",1270
"19134","route","157","55","airport","airport",1254
"19150","route","158","160","airport","airport",922
"19166","route","159","2347","airport","airport",253
"19182","route","160","62","airport","airport",2131
"19198","route","160","1466","airport","airport",486
"19214","route","161","11","airport","airport",6370
"19230","route","161","60","airport","airport",1831
"19246","route","161","84","airport","airport",1672
"19262","route","161","111","airport","airport",718
"19278","route","161","154","airport","airport",1347
"19294","route","161","206","airport","airport",1565
"19309","route","161","286","airport","airport",753
"19325","route","161","330","airport","airport",284
"19341","route","161","451","airport","airport",1632
"19357","route","161","523","airport","airport",3752
"19373","route","161","809","airport","airport",502
"19389","route","161","834","airport","airport",2485
"19405","route","161","1191","airport","airport",1274
"19421","route","161","1395","airport","airport",1551
"19437","route","161","2150","airport","airport",579
"19453","route","161","2261","airport","airport",2069
"19469","route","161","2698","airport","airport",1024
"19485","route","162","49","airport","airport",3163
"19501","route","162","154","airport","airport",261
"19517","route","162","727","airport","airport",2115
"19533","route","163","14","airport","airport",596
"19549","route","163","166","airport","airport",1600
"19564","route","163","1144","airport","airport",1803
"19580","route","164","54","airport","airport",5022
"19596","route","164","79","airport","airport",3208
"19612","route","164","132","airport","airport",7526
"19628","route","164","248","airport","airport",2713
"19644","route","164","353","airport","airport",787
"19660","route","164","1174","airport","airport",150
"19676","route","165","57","airport","airport",4160
"19692","route","165","164","airport","airport",3527
"19708","route","165","694","airport","airport",460
"19724","route","165","2828","airport","airport",270
"19740","route","166","86","airport","airport",737
"19756","route","166","1868","airport","airport",128
"19772","route","167","70","airport","airport",236
"19788","route","167","98","airport","airport",527
"19804","route","167","175","airport","airport",570
"19835","route","167","460","airport","airport",477
"19851","route","167","510","airport","airport",1088
"19867","route","167","800","airport","airport",111
"19883","route","168","51","airport","airport",304
"19899","route","168","94","airport","airport",453
"19915","route","168","177","airport","airport",500
"19931","route","168","338","airport","airport",1181
"19947","route","168","489","airport","airport",2850
"19963","route","168","533","airport","airport",232
"19979","route","168","1425","airport","airport",502
"19995","route","169","110","airport","airport",901
"20011","route","169","1216","airport","airport",357
"20027","route","170","80","airport","airport",530
"20043","route","170","141","airport","airport",347
"20059","route","170","204","airport","airport",354
"20075","route","170","347","airport","airport",1193
"20090","route","170","513","airport","airport",198
"20106","route","170","1368","airport","airport",1241
"20122","route","171","92","airport","airport",1140
"20138","route","171","202","airport","airport",1066
"20154","route","171","473","airport","airport",617
"20170","route","171","784","airport","airport",544
"20186","route","172","49","airport","airport",570
"20202","route","172","115","airport","airport",542
"20218","route","172","488","airport","airport",1261
"20234","route","172","2135","airport","airport",693
"20250","route","173","84","airport","airport",863
"20266","route","173","177","airport","airport",768
"20282","route","173","482","airport","airport",551
"20298","route","173","786","airport","airport",1025
"20314","route","173","1356","airport","airport",542
"20330","route","174","228","airport","airport",1938
"20345","route","174","511","airport","airport",386
"20361","route","174","1233","airport","airport",450
"20377","route","175","94","airport","airport",660
"20393","route","175","330","airport","airport",744
"20409","route","175","1233","airport","airport",483
"20425","route","176","88","airport","airport",310
"20441","route","176","228","airport","airport",1521
"20457","route","176","473","airport","airport",763
"20473","route","176","599","airport","airport",4052
"20489","route","177","16","airport","airport",4871
"20505","route","177","60","airport","airport",771
"20521","route","177","90","airport","airport",698
"20537","route","177","140","airport","airport",413
"20553","route","177","200","airport","airport",213
"20569","route","177","276","airport","airport",596
"20585","route","177","459","airport","airport",137
"20600","route","177","495","airport","airport",1474
"20616","route","177","555","airport","airport",653
"20632","route","177","1428","airport","airport",912
"20648","route","178","7","airport","airport",331
"20664","route","178","23","airport","airport",2289
"20680","route","178","45","airport","airport",448
"20696","route","178","138","airport","airport",387
"20712","route","178","194","airport","airport",840
"20728","route","178","243","airport","airport",1753
"20744","route","178","312","airport","airport",849
"20760","route","178","397","airport","airport",75
"20776","route","178","438","airport","airport",603
"20792","route","178","609","airport","airport",480
"20808","route","178","2085","airport","airport",235
"20824","route","179","77","airport","airport",234
"20840","route","179","202","airport","airport",1063
"20855","route","179","485","airport","airport",1766
"20871","route","179","856","airport","airport",561
"20887","route","180","13","airport","airport",2115
"20903","route","180","40","airport","airport",1367
"20919","route","180","84","airport","airport",4840
"20935","route","180","175","airport","airport",5550
"20951","route","180","312","airport","airport",316
"20967","route","180","439","airport","airport",2248
"20983","route","180","1554","airport","airport",796
"20999","route","181","86","airport","airport",1353
"21015","route","182","16","airport","airport",860
"21031","route","182","147","airport","airport",651
"21047","route","183","4","airport","airport",230
"21063","route","183","21","airport","airport",389
"21079","route","183","83","airport","airport",880
"21095","route","183","395","airport","airport",268
"21110","route","184","6","airport","airport",514
"21126","route","184","23","airport","airport",1937
"21142","route","184","182","airport","airport",381
"21158","route","185","4","airport","airport",490
"21174","route","185","22","airport","airport",1485
"21190","route","185","47","airport","airport",835
"21206","route","185","217","airport","airport",3291
"21222","route","186","14","airport","airport",1378
"21238","route","186","39","airport","airport",560
"21254","route","186","194","airport","airport",238
"21270","route","187","4","airport","airport",272
"21286","route","187","21","airport","airport",666
"21302","route","187","45","airport","airport",811
"21318","route","187","195","airport","airport",1529
"21334","route","187","2087","airport","airport",149
"21350","route","188","18","airport","airport",1115
"21365","route","188","190","airport","airport",1118
"21381","route","189","17","airport","airport",297
"21397","route","189","47","airport","airport",418
"21413","route","190","1","airport","airport",591
"21429","route","190","24","airport","airport",1832
"21445","route","190","83","airport","airport",1107
"21461","route","190","194","airport","airport",582
"21477","route","190","362","airport","airport",305
"21493","route","190","1059","airport","airport",442
"21509","route","193","15","airport","airport",1210
"21525","route","193","83","airport","airport",1299
"21541","route","194","11","airport","airport",430
"21557","route","194","186","airport","airport",238
"21573","route","195","35","airport","airport",2285
"21589","route","196","13","airport","airport",2481
"21605","route","196","639","airport","airport",35
"21620","route","198","16","airport","airport",4721
"21636","route","198","72","airport","airport",338
"21652","route","198","102","airport","airport",1303
"21668","route","198","161","airport","airport",1265
"21684","route","198","228","airport","airport",1981
"21700","route","198","312","airport","airport",4955
"21716","route","198","463","airport","airport",556
"21732","route","198","506","airport","airport",1234
"21748","route","198","539","airport","airport",444
"21764","route","198","796","airport","airport",1219
"21780","route","198","1221","airport","airport",2300
"21796","route","199","61","airport","airport",2114
"21812","route","199","2397","airport","airport",634
"21828","route","200","68","airport","airport",744
"21844","route","200","102","airport","airport",1013
"21860","route","200","143","airport","airport",622
"21875","route","200","230","airport","airport",1028
"21891","route","200","338","airport","airport",1485
"21907","route","200","494","airport","airport",1551
"21923","route","200","553","airport","airport",1218
"21939","route","200","1652","airport","airport",815
"21955","route","201","68","airport","airport",4737
"21971","route","201","235","airport","airport",2060
"21987","route","201","2747","airport","airport",87
"22003","route","202","52","airport","airport",1162
"22019","route","202","85","airport","airport",3251
"22035","route","202","113","airport","airport",464
"22051","route","202","177","airport","airport",1535
"22067","route","202","311","airport","airport",902
"22083","route","202","488","airport","airport",499
"22099","route","202","791","airport","airport",922
"22115","route","202","1763","airport","airport",1054
"22130","route","204","70","airport","airport",1100
"22146","route","204","141","airport","airport",246
"22162","route","204","336","airport","airport",1434
"22178","route","204","850","airport","airport",2048
"22194","route","205","37","airport","airport",5057
"22210","route","205","68","airport","airport",5965
"22226","route","205","234","airport","airport",2371
"22242","route","205","673","airport","airport",1156
"22258","route","205","694","airport","airport",1545
"22274","route","205","765","airport","airport",1007
"22290","route","205","1486","airport","airport",1216
"22306","route","206","68","airport","airport",913
"22322","route","206","113","airport","airport",939
"22338","route","206","202","airport","airport",998
"22354","route","206","452","airport","airport",418
"22370","route","206","498","airport","airport",855
"22385","route","206","636","airport","airport",845
"22401","route","206","1218","airport","airport",1066
"22417","route","207","58","airport","airport",1857
"22433","route","207","349","airport","airport",411
"22449","route","207","2777","airport","airport",144
"22465","route","208","25","airport","airport",373
"22481","route","208","578","airport","airport",556
"22497","route","208","2201","airport","airport",190
"22513","route","210","47","airport","airport",1405
"22529","route","212","56","airport","airport",2807
"22545","route","212","456","airport","airport",1728
"22561","route","212","2403","airport","airport",459
"22577","route","213","56","airport","airport",3044
"22593","route","213","161","airport","airport",5439
"22609","route","213","676","airport","airport",846
"22625","route","213","749","airport","airport",590
"22640","route","214","54","airport","airport",489
"22656","route","214","666","airport","airport",744
"22672","route","214","763","airport","airport",486
"22688","route","215","51","airport","airport",2749
"22704","route","215","117","airport","airport",2536
"22720","route","215","247","airport","airport",492
"22736","route","215","700","airport","airport",5176
"22752","route","215","1171","airport","airport",184
"22768","route","215","2138","airport","airport",1082
"22784","route","215","2318","airport","airport",743
"22800","route","216","101","airport","airport",2850
"22816","route","216","215","airport","airport",1225
"22832","route","216","727","airport","airport",1614
"22848","route","216","3274","airport","airport",1480
"22864","route","217","35","airport","airport",2594
"22880","route","217","76","airport","airport",1634
"22895","route","217","147","airport","airport",2786
"22911","route","217","313","airport","airport",1672
"22927","route","218","5","airport","airport",2136
"22943","route","218","360","airport","airport",1154
"22959","route","219","137","airport","airport",988
"22975","route","219","3340","airport","airport",36
"22991","route","220","1285","airport","airport",143
"23007","route","222","84","airport","airport",4320
"23023","route","223","297","airport","airport",384
"23039","route","224","58","airport","airport",3661
"23055","route","224","604","airport","airport",1519
"23071","route","224","1920","airport","airport",518
"23087","route","225","35","airport","airport",1548
"23103","route","225","137","airport","airport",84
"23119","route","226","345","airport","airport",1352
"23135","route","227","18","airport","airport",552
"23150","route","228","60","airport","airport",1820
"23166","route","228","95","airport","airport",1864
"23182","route","228","198","airport","airport",1981
"23198","route","228","328","airport","airport",1661
"23214","route","228","488","airport","airport",508
"23230","route","228","1355","airport","airport",2053
"23246","route","229","84","airport","airport",170
"23262","route","229","338","airport","airport",1016
"23278","route","230","60","airport","airport",1047
"23294","route","230","91","airport","airport",1063
"23310","route","230","124","airport","airport",1328
"23326","route","230","253","airport","airport",1010
"23342","route","230","338","airport","airport",606
"23358","route","230","478","airport","airport",1253
"23374","route","230","539","airport","airport",827
"23390","route","230","853","airport","airport",531
"23405","route","230","1397","airport","airport",1211
"23421","route","231","57","airport","airport",398
"23437","route","231","294","airport","airport",2661
"23453","route","232","55","airport","airport",1959
"23469","route","232","2916","airport","airport",390
"23485","route","233","360","airport","airport",627
"23501","route","234","62","airport","airport",1602
"23517","route","234","232","airport","airport",1096
"23533","route","234","738","airport","airport",394
"23549","route","235","57","airport","airport",3235
"23565","route","235","164","airport","airport",4082
"23581","route","235","704","airport","airport",781
