~id,~label,~from,~to,~fromLabels,~toLabels
"49625","contains","3452","139","country","airport"
"49641","contains","3432","155","country","airport"
"49657","contains","3503","171","country","airport"
"49672","contains","3623","186","country","airport"
"49688","contains","3567","202","country","airport"
"49704","contains","3415","218","country","airport"
"49720","contains","3497","234","country","airport"
"49736","contains","3440","250","country","airport"
"49752","contains","3435","266","country","airport"
"49768","contains","3623","282","country","airport"
"49784","contains","3462","298","country","airport"
"49800","contains","3623","314","country","airport"
"49816","contains","3572","330","country","airport"
"49832","contains","3573","346","country","airport"
"49848","contains","3623","362","country","airport"
"49864","contains","3623","378","country","airport"
"49880","contains","3623","394","country","airport"
"49896","contains","3623","410","country","airport"
"49912","contains","3623","426","country","airport"
"49927","contains","3623","441","country","airport"
"49943","contains","3606","457","country","airport"
"49959","contains","3460","473","country","airport"
"49975","contains","3434","489","country","airport"
"49991","contains","3482","505","country","airport"
"50007","contains","3614","521","country","airport"
"50023","contains","3621","537","country","airport"
"50039","contains","3482","553","country","airport"
"50055","contains","3568","569","country","airport"
"50071","contains","3426","585","country","airport"
"50087","contains","3483","601","country","airport"
"50103","contains","3623","617","country","airport"
"50119","contains","3623","633","country","airport"
"50135","contains","3435","649","country","airport"
"50151","contains","3440","665","country","airport"
"50167","contains","3505","681","country","airport"
"50182","contains","3611","696","country","airport"
"50198","contains","3440","712","country","airport"
"50214","contains","3564","728","country","airport"
"50230","contains","3549","744","country","airport"
"50246","contains","3505","760","country","airport"
"50262","contains","3505","776","country","airport"
"50278","contains","3503","792","country","airport"
"50294","contains","3543","808","country","airport"
"50310","contains","3524","824","country","airport"
"50326","contains","3437","840","country","airport"
"50342","contains","3474","856","country","airport"
"50358","contains","3623","872","country","airport"
"50374","contains","3623","888","country","airport"
"50390","contains","3440","904","country","airport"
"50406","contains","3623","920","country","airport"
"50422","contains","3623","936","country","airport"
"50437","contains","3623","951","country","airport"
"50453","contains","3623","967","country","airport"
"50469","contains","3410","983","country","airport"
"50485","contains","3410","999","country","airport"
"50501","contains","3410","1015","country","airport"
"50517","contains","3556","1031","country","airport"
"50533","contains","3440","1047","country","airport"
"50549","contains","3623","1063","country","airport"
"50565","contains","3623","1079","country","airport"
"50581","contains","3623","1095","country","airport"
"50597","contains","3623","1111","country","airport"
"50613","contains","3623","1127","country","airport"
"50629","contains","3450","1143","country","airport"
"50645","contains","3623","1159","country","airport"
"50661","contains","3499","1175","country","airport"
"50677","contains","3498","1191","country","airport"
"50692","contains","3496","1206","country","airport"
"50708","contains","3482","1222","country","airport"
"50724","contains","3474","1238","country","airport"
"50740","contains","3435","1254","country","airport"
"50756","contains","3566","1270","country","airport"
"50772","contains","3568","1286","country","airport"
"50788","contains","3473","1302","country","airport"
"50804","contains","3496","1318","country","airport"
"50820","contains","3496","1334","country","airport"
"50836","contains","3410","1350","country","airport"
"50852","contains","3621","1366","country","airport"
"50868","contains","3482","1382","country","airport"
"50884","contains","3555","1398","country","airport"
"50900","contains","3555","1414","country","airport"
"50916","contains","3503","1430","country","airport"
"50932","contains","3435","1446","country","airport"
"50947","contains","3556","1461","country","airport"
"50963","contains","3440","1477","country","airport"
"50979","contains","3440","1493","country","airport"
"50995","contains","3440","1509","country","airport"
"51011","contains","3440","1525","country","airport"
"51027","contains","3537","1541","country","airport"
"51043","contains","3406","1557","country","airport"
"51059","contains","3426","1573","country","airport"
"51075","contains","3426","1589","country","airport"
"51091","contains","3439","1605","country","airport"
"51107","contains","3563","1621","country","airport"
"51123","contains","3435","1637","country","airport"
"51139","contains","3602","1653","country","airport"
"51155","contains","3614","1669","country","airport"
"51171","contains","3496","1685","country","airport"
"51187","contains","3598","1701","country","airport"
"51202","contains","3544","1716","country","airport"
"51218","contains","3460","1732","country","airport"
"51234","contains","3482","1748","country","airport"
"51250","contains","3567","1764","country","airport"
"51266","contains","3597","1780","country","airport"
"51282","contains","3560","1796","country","airport"
"51298","contains","3461","1812","country","airport"
"51314","contains","3440","1828","country","airport"
"51330","contains","3435","1844","country","airport"
"51346","contains","3435","1860","country","airport"
"51362","contains","3435","1876","country","airport"
"51378","contains","3400","1892","country","airport"
"51394","contains","3480","1908","country","airport"
"51410","contains","3460","1924","country","airport"
"51426","contains","3456","1940","country","airport"
"51442","contains","3555","1956","country","airport"
"51457","contains","3433","1971","country","airport"
"51473","contains","3525","1987","country","airport"
"51489","contains","3403","2003","country","airport"
"51505","contains","3489","2019","country","airport"
"51521","contains","3467","2035","country","airport"
"51537","contains","3509","2051","country","airport"
"51553","contains","3619","2067","country","airport"
"51569","contains","3623","2083","country","airport"
"51585","contains","3623","2099","country","airport"
"51601","contains","3474","2115","country","airport"
"51617","contains","3572","2131","country","airport"
"51633","contains","3615","2147","country","airport"
"51649","contains","3615","2163","country","airport"
"51665","contains","3445","2179","country","airport"
"51681","contains","3412","2195","country","airport"
"51697","contains","3472","2211","country","airport"
"51712","contains","3476","2226","country","airport"
"51728","contains","3626","2242","country","airport"
"51744","contains","3626","2258","country","airport"
"51760","contains","3585","2274","country","airport"
"51776","contains","3499","2290","country","airport"
"51792","contains","3559","2306","country","airport"
"51808","contains","3623","2322","country","airport"
"51824","contains","3623","2338","country","airport"
"51840","contains","3623","2354","country","airport"
"51856","contains","3623","2370","country","airport"
"51872","contains","3623","2386","country","airport"
"51888","contains","3606","2402","country","airport"
"51904","contains","3570","2418","country","airport"
"51920","contains","3564","2434","country","airport"
"51936","contains","3564","2450","country","airport"
"51952","contains","3406","2466","country","airport"
"51983","contains","3426","2497","country","airport"
"51999","contains","3426","2513","country","airport"
"52015","contains","3462","2529","country","airport"
"52031","contains","3442","2545","country","airport"
"52047","contains","3442","2561","country","airport"
"52063","contains","3422","2577","country","airport"
"52079","contains","3627","2593","country","airport"
"52095","contains","3426","2609","country","airport"
"52111","contains","3615","2625","country","airport"
"52127","contains","3411","2641","country","airport"
"52143","contains","3573","2657","country","airport"
"52159","contains","3620","2673","country","airport"
"52175","contains","3573","2689","country","airport"
"52191","contains","3573","2705","country","airport"
"52207","contains","3625","2721","country","airport"
"52223","contains","3573","2737","country","airport"
"52238","contains","3496","2752","country","airport"
"52254","contains","3629","2768","country","airport"
"52270","contains","3496","2784","country","airport"
"52286","contains","3611","2800","country","airport"
"52302","contains","3611","2816","country","airport"
"52318","contains","3629","2832","country","airport"
"52334","contains","3497","2848","country","airport"
"52350","contains","3497","2864","country","airport"
"52366","contains","3527","2880","country","airport"
"52382","contains","3497","2896","country","airport"
"52398","contains","3410","2912","country","airport"
"52414","contains","3410","2928","country","airport"
"52430","contains","3440","2944","country","airport"
"52446","contains","3440","2960","country","airport"
"52462","contains","3440","2976","country","airport"
"52478","contains","3589","2992","country","airport"
"52493","contains","3623","3007","country","airport"
"52509","contains","3440","3023","country","airport"
"52525","contains","3443","3039","country","airport"
"52541","contains","3435","3055","country","airport"
"52557","contains","3623","3071","country","airport"
"52573","contains","3497","3087","country","airport"
"52589","contains","3492","3103","country","airport"
"52605","contains","3440","3119","country","airport"
"52621","contains","3555","3135","country","airport"
"52637","contains","3435","3151","country","airport"
"52653","contains","3573","3167","country","airport"
"52669","contains","3617","3183","country","airport"
"52685","contains","3442","3199","country","airport"
"52701","contains","3435","3215","country","airport"
"52717","contains","3435","3231","country","airport"
"52733","contains","3435","3247","country","airport"
"52748","contains","3497","3262","country","airport"
"52764","contains","3410","3278","country","airport"
"52780","contains","3439","3294","country","airport"
"52796","contains","3615","3310","country","airport"
"52812","contains","3623","3326","country","airport"
"52828","contains","3508","3342","country","airport"
"52844","contains","3440","3358","country","airport"
"52860","contains","3460","3374","country","airport"
"52876","contains","3406","3390","country","airport"
"49498","contains","3623","12","country","airport"
"49514","contains","3623","28","country","airport"
"49530","contains","3623","44","country","airport"
"49546","contains","3500","60","country","airport"
"49562","contains","3604","76","country","airport"
"49578","contains","3555","92","country","airport"
"49594","contains","3474","108","country","airport"
"49610","contains","3595","124","country","airport"
"49626","contains","3566","140","country","airport"
"49642","contains","3410","156","country","airport"
"49658","contains","3503","172","country","airport"
"49673","contains","3623","187","country","airport"
"49689","contains","3481","203","country","airport"
"49705","contains","3405","219","country","airport"
"49721","contains","3497","235","country","airport"
"49737","contains","3595","251","country","airport"
"49753","contains","3623","267","country","airport"
"49769","contains","3623","283","country","airport"
"49785","contains","3440","299","country","airport"
"49801","contains","3559","315","country","airport"
"49817","contains","3548","331","country","airport"
"49833","contains","3567","347","country","airport"
"49849","contains","3623","363","country","airport"
"49865","contains","3623","379","country","airport"
"49881","contains","3623","395","country","airport"
"49897","contains","3623","411","country","airport"
"49913","contains","3537","427","country","airport"
"49928","contains","3560","442","country","airport"
"49944","contains","3505","458","country","airport"
"49960","contains","3460","474","country","airport"
"49976","contains","3434","490","country","airport"
"49992","contains","3482","506","country","airport"
"50008","contains","3416","522","country","airport"
"50024","contains","3621","538","country","airport"
"50040","contains","3503","554","country","airport"
"50056","contains","3623","570","country","airport"
"50072","contains","3426","586","country","airport"
"50088","contains","3628","602","country","airport"
"50104","contains","3623","618","country","airport"
"50120","contains","3623","634","country","airport"
"50136","contains","3623","650","country","airport"
"50152","contains","3505","666","country","airport"
"50168","contains","3505","682","country","airport"
"50183","contains","3611","697","country","airport"
"50199","contains","3440","713","country","airport"
"50215","contains","3514","729","country","airport"
"50231","contains","3606","745","country","airport"
"50247","contains","3505","761","country","airport"
"50263","contains","3505","777","country","airport"
"50279","contains","3503","793","country","airport"
"50295","contains","3539","809","country","airport"
"50311","contains","3398","825","country","airport"
"50327","contains","3433","841","country","airport"
"50343","contains","3474","857","country","airport"
"50359","contains","3623","873","country","airport"
"50375","contains","3623","889","country","airport"
"50391","contains","3440","905","country","airport"
"50407","contains","3623","921","country","airport"
"50423","contains","3623","937","country","airport"
"50438","contains","3623","952","country","airport"
"50454","contains","3623","968","country","airport"
"50470","contains","3410","984","country","airport"
"50486","contains","3410","1000","country","airport"
"50502","contains","3556","1016","country","airport"
"50518","contains","3556","1032","country","airport"
"50534","contains","3440","1048","country","airport"
"50550","contains","3623","1064","country","airport"
"50566","contains","3623","1080","country","airport"
"50582","contains","3623","1096","country","airport"
"50598","contains","3623","1112","country","airport"
"50614","contains","3623","1128","country","airport"
"50630","contains","3450","1144","country","airport"
"50646","contains","3623","1160","country","airport"
"50662","contains","3499","1176","country","airport"
"50678","contains","3498","1192","country","airport"
"50693","contains","3468","1207","country","airport"
"50709","contains","3409","1223","country","airport"
"50725","contains","3474","1239","country","airport"
"50741","contains","3435","1255","country","airport"
"50757","contains","3566","1271","country","airport"
"50773","contains","3568","1287","country","airport"
"50789","contains","3473","1303","country","airport"
"50805","contains","3496","1319","country","airport"
"50821","contains","3496","1335","country","airport"
"50837","contains","3410","1351","country","airport"
"50853","contains","3602","1367","country","airport"
"50869","contains","3503","1383","country","airport"
"50885","contains","3555","1399","country","airport"
"50901","contains","3555","1415","country","airport"
"50917","contains","3503","1431","country","airport"
"50933","contains","3435","1447","country","airport"
"50948","contains","3556","1462","country","airport"
"50964","contains","3440","1478","country","airport"
"50980","contains","3440","1494","country","airport"
"50996","contains","3440","1510","country","airport"
"51012","contains","3440","1526","country","airport"
"51028","contains","3537","1542","country","airport"
"51044","contains","3406","1558","country","airport"
"51060","contains","3426","1574","country","airport"
"51076","contains","3426","1590","country","airport"
"51092","contains","3439","1606","country","airport"
"51108","contains","3563","1622","country","airport"
"51124","contains","3435","1638","country","airport"
"51140","contains","3602","1654","country","airport"
"51156","contains","3535","1670","country","airport"
"51172","contains","3496","1686","country","airport"
"51188","contains","3598","1702","country","airport"
"51203","contains","3544","1717","country","airport"
"51219","contains","3460","1733","country","airport"
"51235","contains","3482","1749","country","airport"
"51251","contains","3567","1765","country","airport"
"51267","contains","3597","1781","country","airport"
"51283","contains","3560","1797","country","airport"
"51299","contains","3422","1813","country","airport"
"51315","contains","3440","1829","country","airport"
"51331","contains","3435","1845","country","airport"
"51347","contains","3435","1861","country","airport"
"51363","contains","3435","1877","country","airport"
"51379","contains","3400","1893","country","airport"
"51395","contains","3480","1909","country","airport"
"51411","contains","3460","1925","country","airport"
"51427","contains","3456","1941","country","airport"
"51443","contains","3555","1957","country","airport"
"51458","contains","3433","1972","country","airport"
"51474","contains","3525","1988","country","airport"
"51490","contains","3477","2004","country","airport"
"51506","contains","3518","2020","country","airport"
"51522","contains","3467","2036","country","airport"
"51538","contains","3509","2052","country","airport"
"51554","contains","3619","2068","country","airport"
"51570","contains","3623","2084","country","airport"
"51586","contains","3623","2100","country","airport"
"51602","contains","3474","2116","country","airport"
"51618","contains","3572","2132","country","airport"
"51634","contains","3615","2148","country","airport"
"51650","contains","3615","2164","country","airport"
"51666","contains","3440","2180","country","airport"
"51682","contains","3412","2196","country","airport"
"51698","contains","3472","2212","country","airport"
"51713","contains","3476","2227","country","airport"
"51729","contains","3626","2243","country","airport"
"51745","contains","3626","2259","country","airport"
"51761","contains","3585","2275","country","airport"
"51777","contains","3499","2291","country","airport"
"51793","contains","3559","2307","country","airport"
"51809","contains","3623","2323","country","airport"
"51825","contains","3623","2339","country","airport"
"51841","contains","3623","2355","country","airport"
"51857","contains","3623","2371","country","airport"
"51873","contains","3623","2387","country","airport"
"51889","contains","3505","2403","country","airport"
"51905","contains","3570","2419","country","airport"
"51921","contains","3564","2435","country","airport"
"51937","contains","3564","2451","country","airport"
"51953","contains","3406","2467","country","airport"
"51968","contains","3426","2482","country","airport"
"51984","contains","3426","2498","country","airport"
"52000","contains","3426","2514","country","airport"
"52016","contains","3462","2530","country","airport"
"52032","contains","3442","2546","country","airport"
"52048","contains","3442","2562","country","airport"
"52064","contains","3422","2578","country","airport"
"52080","contains","3627","2594","country","airport"
"52096","contains","3426","2610","country","airport"
"52112","contains","3581","2626","country","airport"
"52128","contains","3411","2642","country","airport"
"52144","contains","3573","2658","country","airport"
"52160","contains","3573","2674","country","airport"
"52176","contains","3573","2690","country","airport"
"52192","contains","3573","2706","country","airport"
"52208","contains","3625","2722","country","airport"
"52239","contains","3496","2753","country","airport"
"52255","contains","3547","2769","country","airport"
"52271","contains","3421","2785","country","airport"
"52287","contains","3611","2801","country","airport"
"52303","contains","3611","2817","country","airport"
"52319","contains","3629","2833","country","airport"
"52335","contains","3497","2849","country","airport"
"52351","contains","3497","2865","country","airport"
"52367","contains","3527","2881","country","airport"
"52383","contains","3497","2897","country","airport"
"52399","contains","3410","2913","country","airport"
"52415","contains","3410","2929","country","airport"
"52431","contains","3440","2945","country","airport"
"52447","contains","3440","2961","country","airport"
"52463","contains","3440","2977","country","airport"
"52479","contains","3623","2993","country","airport"
"52494","contains","3623","3008","country","airport"
"52510","contains","3440","3024","country","airport"
"52526","contains","3435","3040","country","airport"
"52542","contains","3435","3056","country","airport"
"52558","contains","3626","3072","country","airport"
"52574","contains","3499","3088","country","airport"
"52590","contains","3422","3104","country","airport"
"52606","contains","3509","3120","country","airport"
"52622","contains","3435","3136","country","airport"
"52638","contains","3435","3152","country","airport"
"52654","contains","3573","3168","country","airport"
"52670","contains","3426","3184","country","airport"
"52686","contains","3573","3200","country","airport"
"52702","contains","3435","3216","country","airport"
"52718","contains","3435","3232","country","airport"
"52734","contains","3435","3248","country","airport"
"52749","contains","3497","3263","country","airport"
"52765","contains","3558","3279","country","airport"
"52781","contains","3440","3295","country","airport"
"52797","contains","3615","3311","country","airport"
"52813","contains","3440","3327","country","airport"
"52829","contains","3410","3343","country","airport"
"52845","contains","3440","3359","country","airport"
"52861","contains","3410","3375","country","airport"
"52877","contains","3435","3391","country","airport"
